Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Relationship_Status,Conflicts_Over_Social_Media,Unnamed: 11,Gender_num,Academic_Level_num,Country_num,Most_Used_Platform_num,Relationship_Status_num
1339,31,Male,Undergraduate,Mexico,3.0,Twitter,0,8.0,In Relationship,0.0,,1,0,0,0,1
1340,22,Male,Undergraduate,Mexico,6.0,Instagram,1,6.0,Single,0.0,,1,0,0,2,0
1341,23,Male,Undergraduate,Mexico,5.0,Instagram,1,7.0,In Relationship,2.0,,1,0,0,2,1
1342,22,Male,Undergraduate,Mexico,10.0,TikTok,0,5.0,Single,0.0,,1,0,0,3,0
1343,23,Female,Undergraduate,Mexico,5.0,Twitter,0,7.0,Complicated,4.0,,0,0,0,0,2
1344,19,Male,Undergraduate,Mexico,8.0,Twitter,0,4.0,In Relationship,1.0,,1,0,0,0,1
1345,24,Male,Undergraduate,Mexico,7.0,Twitter,0,7.0,Complicated,4.0,,1,0,0,0,2
1346,22,Male,Undergraduate,Mexico,4.0,TikTok,1,6.0,Complicated,3.0,,1,0,0,3,2
1347,21,Female,Undergraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,0,0,0,2,0
1348,20,Female,Undergraduate,Mexico,8.0,Snapchat,1,9.0,In Relationship,0.0,,0,0,0,9,1
1349,19,Male,Undergraduate,Mexico,6.0,TikTok,0,7.0,Single,0.0,,1,0,0,3,0
1350,24,Male,Undergraduate,Mexico,5.0,Instagram,1,6.0,Single,1.0,,1,0,0,2,0
1351,25,Female,Undergraduate,Mexico,6.0,Facebook,0,8.0,In Relationship,1.0,,0,0,0,1,1
1352,20,Male,Undergraduate,Mexico,7.0,TikTok,1,5.0,Single,0.0,,1,0,0,3,0
1353,22,Male,Undergraduate,Mexico,15.0,Instagram,0,8.0,Complicated,2.0,,1,0,0,2,2
1354,25,Male,Undergraduate,Mexico,4.0,Facebook,0,6.0,Single,0.0,,1,0,0,1,0
1355,23,Male,Undergraduate,Mexico,5.0,Instagram,0,4.0,In Relationship,0.0,,1,0,0,2,1
1356,23,Male,Undergraduate,Mexico,4.0,TikTok,1,8.0,Single,0.0,,1,0,0,3,0
1357,22,Male,Undergraduate,Mexico,5.0,,0,8.0,In Relationship,0.0,,1,0,0,-1,1
1358,20,Male,Undergraduate,Mexico,10.0,TikTok,1,2.0,Single,4.0,,1,0,0,3,0
1359,21,Female,Undergraduate,Mexico,4.0,TikTok,0,7.0,Single,1.0,,0,0,0,3,0
1360,18,Female,Undergraduate,Mexico,2.0,Twitter,0,8.0,Single,0.0,,0,0,0,0,0
1361,22,Female,Undergraduate,Mexico,16.0,TikTok,0,8.0,In Relationship,1.0,,0,0,0,3,1
1362,21,Male,Undergraduate,Mexico,8.0,Facebook,0,5.0,In Relationship,0.0,,1,0,0,1,1
1363,22,Male,Undergraduate,Mexico,4.0,TikTok,1,7.0,In Relationship,2.0,,1,0,0,3,1
1364,21,Male,Undergraduate,Mexico,5.0,TikTok,0,6.0,Single,1.0,,1,0,0,3,0
1365,21,Male,Undergraduate,Mexico,15.0,Instagram,0,8.0,Single,0.0,,1,0,0,2,0
1366,23,Male,Undergraduate,Mexico,4.0,TikTok,1,8.0,Single,0.0,,1,0,0,3,0
1367,22,Male,Undergraduate,Mexico,5.0,TikTok,1,6.0,Single,0.0,,1,0,0,3,0
1368,22,Male,Undergraduate,Mexico,6.0,Instagram,1,5.0,In Relationship,3.0,,1,0,0,2,1
1369,22,Male,Undergraduate,Mexico,4.0,TikTok,1,6.0,Single,0.0,,1,0,0,3,0
1370,19,Female,Undergraduate,Mexico,3.0,TikTok,1,7.0,Single,1.0,,0,0,0,3,0
1371,22,Male,Undergraduate,Mexico,7.0,Snapchat,0,9.0,Complicated,1.0,,1,0,0,9,2
1372,33,Male,Undergraduate,Mexico,4.0,Facebook,0,7.0,In Relationship,1.0,,1,0,0,1,1
1373,21,Male,Undergraduate,Mexico,4.0,TikTok,0,8.0,Single,0.0,,1,0,0,3,0
1374,24,Male,Undergraduate,Mexico,6.0,Facebook,1,3.0,Single,2.0,,1,0,0,1,0
1375,23,Female,Undergraduate,Mexico,5.0,Instagram,1,8.0,In Relationship,2.0,,0,0,0,2,1
1376,22,Female,Undergraduate,Mexico,6.0,Instagram,1,8.0,Complicated,1.0,,0,0,0,2,2
1377,22,Male,Undergraduate,Mexico,8.0,,1,8.0,Single,0.0,,1,0,0,-1,0
1378,21,Male,Undergraduate,Mexico,7.0,Twitter,0,9.0,Single,0.0,,1,0,0,0,0
1379,21,Female,Undergraduate,Mexico,10.0,Instagram,1,7.0,In Relationship,2.0,,0,0,0,2,1
1380,22,Male,Undergraduate,Mexico,7.0,TikTok,1,6.0,Single,1.0,,1,0,0,3,0
1381,21,Male,Undergraduate,Mexico,7.0,Instagram,0,6.0,In Relationship,0.0,,1,0,0,2,1
1382,24,Male,Undergraduate,Mexico,5.0,Instagram,1,6.0,Single,1.0,,1,0,0,2,0
1383,22,Male,Undergraduate,Mexico,10.0,Instagram,1,7.0,Single,1.0,,1,0,0,2,0
1384,27,Male,Undergraduate,Mexico,4.0,Facebook,0,8.0,Single,1.0,,1,0,0,1,0
1385,21,Male,Undergraduate,Mexico,5.0,Instagram,0,7.0,Single,0.0,,1,0,0,2,0
1386,30,Male,Undergraduate,Mexico,6.0,Instagram,0,6.0,In Relationship,1.0,,1,0,0,2,1
1387,20,Female,Undergraduate,Mexico,8.0,TikTok,0,7.0,In Relationship,2.0,,0,0,0,3,1
1388,21,Female,Undergraduate,Mexico,15.0,Instagram,1,6.0,Complicated,1.0,,0,0,0,2,2
1389,22,Male,Undergraduate,Mexico,9.0,Facebook,1,6.0,Single,4.0,,1,0,0,1,0
1390,28,Male,Undergraduate,Mexico,4.0,Facebook,0,7.0,Single,0.0,,1,0,0,1,0
1391,20,Male,Undergraduate,Mexico,7.0,Twitter,1,6.0,Single,2.0,,1,0,0,0,0
1392,22,Male,Undergraduate,Mexico,5.0,,1,6.0,In Relationship,1.0,,1,0,0,-1,1
1393,20,Male,Undergraduate,Mexico,18.0,,0,18.0,In Relationship,0.0,,1,0,0,-1,1
1394,21,Male,Undergraduate,Mexico,6.0,TikTok,0,10.0,Single,0.0,,1,0,0,3,0
1395,21,Male,Undergraduate,Mexico,5.0,TikTok,1,7.0,Single,0.0,,1,0,0,3,0
1396,15,Female,Undergraduate,Mexico,6.0,TikTok,1,5.0,Single,2.0,,0,0,0,3,0
1397,23,Male,Undergraduate,Mexico,7.0,TikTok,0,5.0,In Relationship,2.0,,1,0,0,3,1
1398,19,Male,Undergraduate,Mexico,5.0,Instagram,0,7.0,Single,1.0,,1,0,0,2,0
1399,22,Male,Undergraduate,Mexico,3.0,TikTok,0,8.0,In Relationship,0.0,,1,0,0,3,1
1400,22,Male,Undergraduate,Mexico,3.0,Facebook,0,8.0,Single,1.0,,1,0,0,1,0
1401,24,Female,Undergraduate,Mexico,7.0,TikTok,0,8.0,In Relationship,0.0,,0,0,0,3,1
1402,20,Male,Undergraduate,Mexico,4.0,Instagram,0,7.0,In Relationship,0.0,,1,0,0,2,1
1403,21,Female,Undergraduate,Mexico,6.0,Instagram,0,10.0,In Relationship,0.0,,0,0,0,2,1
1404,22,Female,Undergraduate,Mexico,4.0,TikTok,0,9.0,In Relationship,0.0,,0,0,0,3,1
1405,21,Male,Undergraduate,Mexico,5.0,TikTok,1,8.0,In Relationship,0.0,,1,0,0,3,1
1406,21,Male,Undergraduate,Mexico,7.0,Facebook,1,6.0,Single,0.0,,1,0,0,1,0
1407,24,Male,Undergraduate,Mexico,12.0,Facebook,0,6.0,In Relationship,0.0,,1,0,0,1,1
1408,23,Male,Undergraduate,Mexico,5.0,TikTok,0,6.0,Single,0.0,,1,0,0,3,0
1409,24,Male,Undergraduate,Mexico,5.0,Instagram,0,3.0,Single,3.0,,1,0,0,2,0
1410,10,Male,Undergraduate,Mexico,2.0,Instagram,1,8.0,Single,0.0,,1,0,0,2,0
1411,20,Male,Undergraduate,Mexico,8.0,Instagram,1,7.0,Single,0.0,,1,0,0,2,0
1412,23,Female,Undergraduate,México,8.0,Facebook,0,8.0,Single,1.0,,0,0,12,1,0
1413,23,Female,Undergraduate,México,6.0,YouTube,0,8.0,Single,1.0,,0,0,12,4,0
1414,23,Female,Undergraduate,México,4.0,YouTube,0,8.0,Single,1.0,,0,0,12,4,0
1415,22,Female,Undergraduate,México,4.0,TikTok,0,9.0,Single,1.0,,0,0,12,3,0
1416,21,Female,Undergraduate,México,4.0,Otra,0,9.0,Single,1.0,,0,0,12,12,0
1417,22,Female,Undergraduate,México,4.0,YouTube,0,8.0,Single,1.0,,0,0,12,4,0
1418,21,Female,Undergraduate,México,5.0,Instagram,0,6.0,Single,1.0,,0,0,12,2,0
1419,22,Female,Undergraduate,México,7.0,TikTok,0,7.0,In Relationship,1.0,,0,0,12,3,1
1420,22,Female,Undergraduate,México,5.0,Instagram,0,6.0,Single,1.0,,0,0,12,2,0
1421,21,Male,Undergraduate,México,6.0,TikTok,0,8.0,In Relationship,1.0,,1,0,12,3,1
1422,21,Male,Undergraduate,México,6.0,TikTok,0,8.0,In Relationship,1.0,,1,0,12,3,1
1423,21,Male,Undergraduate,México,6.0,TikTok,0,8.0,In Relationship,1.0,,1,0,12,3,1
1424,21,Male,Undergraduate,México,6.0,TikTok,0,8.0,In Relationship,1.0,,1,0,12,3,1
1425,21,Female,Undergraduate,México,8.0,Facebook,0,7.0,Single,1.0,,0,0,12,1,0
1426,24,Male,Undergraduate,México,6.0,YouTube,0,8.0,In Relationship,1.0,,1,0,12,4,1
1427,24,Female,Undergraduate,México,8.0,WhatsApp,0,7.0,In Relationship,1.0,,0,0,12,6,1
1428,21,Male,Undergraduate,México,5.0,Facebook,0,6.0,Single,1.0,,1,0,12,1,0
1429,20,Female,Undergraduate,México,3.0,Facebook,0,5.0,In Relationship,1.0,,0,0,12,1,1
1430,23,Male,Undergraduate,México,9.0,WhatsApp,0,9.0,Single,1.0,,1,0,12,6,0
1431,23,Male,Undergraduate,México,9.0,WhatsApp,0,9.0,Single,1.0,,1,0,12,6,0
1432,21,Female,Undergraduate,México,2.0,TikTok,0,8.0,Single,1.0,,0,0,12,3,0
1433,21,Female,Undergraduate,México,2.0,TikTok,0,8.0,Single,1.0,,0,0,12,3,0
1434,23,Female,Undergraduate,México,6.0,TikTok,0,6.0,Single,1.0,,0,0,12,3,0
1435,22,Female,Undergraduate,México,8.0,Otra,0,3.0,In Relationship,1.0,,0,0,12,12,1
1436,22,Female,Undergraduate,México,7.0,Otra,0,4.0,In Relationship,1.0,,0,0,12,12,1
1437,25,Female,Undergraduate,México,1.0,Instagram,0,6.0,In Relationship,1.0,,0,0,12,2,1
1438,21,Female,Undergraduate,México,4.0,WhatsApp,0,5.0,Single,1.0,,0,0,12,6,0
1439,21,Female,Undergraduate,México,4.0,YouTube,0,7.0,In Relationship,1.0,,0,0,12,4,1
1440,22,Female,Undergraduate,México,5.0,TikTok,0,6.0,Complicated,1.0,,0,0,12,3,2
1441,21,Male,Undergraduate,México,6.0,TikTok,0,6.0,In Relationship,1.0,,1,0,12,3,1
1442,22,Female,Undergraduate,México,8.0,WhatsApp,0,6.0,In Relationship,1.0,,0,0,12,6,1
1443,21,Female,Undergraduate,México,2.0,TikTok,0,8.0,In Relationship,1.0,,0,0,12,3,1
1444,22,Female,Undergraduate,México,6.0,TikTok,0,7.0,In Relationship,1.0,,0,0,12,3,1
1445,22,Female,Undergraduate,México,3.0,TikTok,0,6.0,Single,1.0,,0,0,12,3,0
1446,19,Male,Undergraduate,México,8.0,WhatsApp,0,7.0,In Relationship,1.0,,1,0,12,6,1
1447,20,Female,Undergraduate,México,5.0,TikTok,0,6.0,Single,1.0,,0,0,12,3,0
1448,20,Female,Undergraduate,México,5.0,TikTok,0,6.0,Single,1.0,,0,0,12,3,0
1449,20,Female,Undergraduate,México,3.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1450,21,Female,Undergraduate,México,4.0,Instagram,0,4.0,Single,1.0,,0,0,12,2,0
1451,26,Female,Undergraduate,Colombia,12.0,TikTok,0,7.0,In Relationship,1.0,,0,0,18,3,1
1452,23,Female,Undergraduate,México,4.0,TikTok,0,9.0,In Relationship,1.0,,0,0,12,3,1
1453,24,Female,Graduate,Estados Unidos,6.0,Snapchat,0,9.0,In Relationship,1.0,,0,1,37,9,1
1454,25,Female,Graduate,Estados Unidos,8.0,Snapchat,0,4.0,In Relationship,1.0,,0,1,37,9,1
1455,21,Male,Undergraduate,México,2.0,YouTube,0,3.0,In Relationship,1.0,,1,0,12,4,1
1456,19,Female,Undergraduate,México,5.0,TikTok,0,6.0,Single,1.0,,0,0,12,3,0
1457,18,Female,Undergraduate,México,5.0,YouTube,0,7.0,In Relationship,1.0,,0,0,12,4,1
1458,20,Female,Undergraduate,Colombia,4.0,YouTube,0,10.0,Single,1.0,,0,0,18,4,0
1459,23,Female,Undergraduate,México,6.0,Twitter,0,6.0,Single,1.0,,0,0,12,0,0
1460,25,Female,Undergraduate,México,6.0,YouTube,0,9.0,Single,1.0,,0,0,12,4,0
1461,25,Female,Undergraduate,México,5.0,Twitter,0,4.0,Single,1.0,,0,0,12,0,0
1462,26,Female,Graduate,México,6.0,Otra,0,2.0,Single,1.0,,0,1,12,12,0
1463,26,Female,Undergraduate,Colombia,9.0,Facebook,0,9.0,Single,1.0,,0,0,18,1,0
1464,21,Male,Undergraduate,Mexico,0.0,Whatsapp,0,6.0,In Relationship,1.0,,1,0,0,13,1
1465,21,Male,Undergraduate,México,1.0,Instagram,0,4.0,In Relationship,1.0,,1,0,12,2,1
1466,19,Female,Undergraduate,México,2.0,TikTok,0,8.0,Single,1.0,,0,0,12,3,0
1467,75,Female,Undergraduate,Estados Unidos,3.0,Facebook,0,9.0,Single,1.0,,0,0,37,1,0
1468,21,Female,Undergraduate,México,4.0,TikTok,0,8.0,Single,1.0,,0,0,12,3,0
1469,22,Female,Undergraduate,México,4.0,Instagram,0,6.0,Single,1.0,,0,0,12,2,0
1470,18,Female,Undergraduate,México,8.0,Facebook,0,2.0,In Relationship,1.0,,0,0,12,1,1
1471,20,Female,Undergraduate,México,5.0,TikTok,0,6.0,In Relationship,1.0,,0,0,12,3,1
1472,23,Male,Undergraduate,México,6.0,Instagram,0,7.0,Single,1.0,,1,0,12,2,0
1473,20,Female,Undergraduate,México,5.0,TikTok,0,10.0,Single,1.0,,0,0,12,3,0
1474,20,Female,Undergraduate,México,3.0,Facebook,0,6.0,In Relationship,1.0,,0,0,12,1,1
1475,21,Female,Undergraduate,México,1.0,Instagram,0,7.0,Single,1.0,,0,0,12,2,0
1476,21,Female,Undergraduate,México,1.0,Instagram,0,7.0,Single,1.0,,0,0,12,2,0
1477,21,Female,Undergraduate,México,1.0,Instagram,0,7.0,Single,1.0,,0,0,12,2,0
1478,21,Female,Undergraduate,México,1.0,Instagram,0,7.0,Single,1.0,,0,0,12,2,0
1479,25,Female,Undergraduate,México,2.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1480,27,Male,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,1.0,,1,0,12,2,1
1481,27,Male,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,1.0,,1,0,12,2,1
1482,27,Male,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,1.0,,1,0,12,2,1
1483,27,Male,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,1.0,,1,0,12,2,1
1484,27,Male,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,1.0,,1,0,12,2,1
1485,21,Male,Undergraduate,México,2.0,TikTok,0,8.0,Single,1.0,,1,0,12,3,0
1486,22,Male,Undergraduate,México,5.0,Facebook,0,6.0,Single,1.0,,1,0,12,1,0
1487,23,Female,Undergraduate,México,7.0,Twitter,0,5.0,In Relationship,1.0,,0,0,12,0,1
1488,21,Female,Undergraduate,México,5.0,WhatsApp,0,6.0,Single,1.0,,0,0,12,6,0
1489,22,Male,Undergraduate,México,3.0,WhatsApp,0,6.0,In Relationship,1.0,,1,0,12,6,1
1490,18,Female,Undergraduate,España,6.0,Facebook,0,5.0,In Relationship,1.0,,0,0,38,1,1
1491,21,Male,Undergraduate,México,6.0,TikTok,0,5.0,In Relationship,1.0,,1,0,12,3,1
1492,21,Female,Undergraduate,México,7.0,TikTok,0,6.0,In Relationship,1.0,,0,0,12,3,1
1493,20,Female,Undergraduate,México,8.0,Instagram,0,7.0,Single,1.0,,0,0,12,2,0
1494,21,Female,Undergraduate,México,4.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1495,21,Female,Undergraduate,México,4.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1496,19,Female,Undergraduate,México,5.0,Instagram,0,5.0,Single,1.0,,0,0,12,2,0
1497,19,Female,Undergraduate,México,2.0,Instagram,0,7.0,In Relationship,1.0,,0,0,12,2,1
1498,22,Male,Undergraduate,México,10.0,TikTok,0,7.0,Single,1.0,,1,0,12,3,0
1499,18,Female,Undergraduate,México,12.0,TikTok,0,4.0,In Relationship,1.0,,0,0,12,3,1
1500,18,Female,Undergraduate,México,12.0,TikTok,0,4.0,In Relationship,1.0,,0,0,12,3,1
1501,19,Female,Undergraduate,México,4.0,TikTok,0,6.0,Complicated,1.0,,0,0,12,3,2
1502,28,Male,Undergraduate,México,5.0,TikTok,0,8.0,In Relationship,1.0,,1,0,12,3,1
1503,22,Female,Undergraduate,México,5.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1504,21,Female,Undergraduate,México,5.0,YouTube,0,8.0,Single,1.0,,0,0,12,4,0
1505,22,Female,Undergraduate,México,5.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1506,22,Female,Undergraduate,México,5.0,YouTube,0,7.0,Single,1.0,,0,0,12,4,0
1507,19,Male,Undergraduate,México,3.0,TikTok,0,8.0,Single,1.0,,1,0,12,3,0
1508,19,Male,Undergraduate,México,3.0,TikTok,0,8.0,Single,1.0,,1,0,12,3,0
1509,18,Female,Undergraduate,México,6.0,TikTok,0,5.0,Single,1.0,,0,0,12,3,0
1510,18,Female,Undergraduate,México,6.0,TikTok,0,5.0,Single,1.0,,0,0,12,3,0
1511,18,Female,Undergraduate,México,6.0,TikTok,0,5.0,Single,1.0,,0,0,12,3,0
1512,18,Female,Undergraduate,México,5.0,TikTok,0,7.0,Single,1.0,,0,0,12,3,0
1513,18,Female,Undergraduate,México,5.0,TikTok,0,7.0,Single,1.0,,0,0,12,3,0
1514,18,Female,Undergraduate,México,5.0,TikTok,0,7.0,Single,1.0,,0,0,12,3,0
1515,26,Male,Graduate,El Salvador,23.0,Otra,0,13.0,Complicated,1.0,,1,1,39,12,2
1516,21,Male,Undergraduate,México,6.0,YouTube,0,5.0,Single,0.0,,1,0,12,4,0
1517,20,Male,Undergraduate,México,6.0,Instagram,0,11.0,In Relationship,3.0,,1,0,12,2,1
1518,20,Male,Undergraduate,México,5.0,TikTok,0,4.0,Single,2.0,,1,0,12,3,0
1519,21,Male,Undergraduate,México,4.0,TikTok,0,8.0,Single,1.0,,1,0,12,3,0
1520,20,Male,Undergraduate,México,2.0,Instagram,0,7.0,In Relationship,1.0,,1,0,12,2,1
1521,21,Otro,Undergraduate,Guatemala,10.0,Instagram,0,4.0,In Relationship,1.0,,2,0,29,2,1
1522,30,Female,High School,México,3.0,Facebook,0,0.0,Married,1.0,,0,2,12,1,3
1523,24,Male,Undergraduate,Colombia,7.0,Otra,1,7.0,Is Complicated,1.0,,1,0,18,12,4
1524,16,Female,Middle School,México,0.0,Facebook,0,0.0,Single,1.0,,0,4,12,1,0
1525,19,Male,Undergraduate,Colombia,18.0,Discord,0,6.0,Single,0.0,,1,0,18,14,0
1526,47,Male,Middle School,México,6.0,Facebook,0,7.0,Married,0.0,,1,4,12,1,3
1527,25,Male,Undergraduate,Ecuador,5.0,YouTube,0,5.0,Single,0.0,,1,0,4,4,0
1528,20,Female,High School,México,3.0,TikTok,0,8.0,In Relationship,0.0,,0,2,12,3,1
1529,9,Male,Elementary School,México,1.0,TikTok,0,9.0,Single,0.0,,1,5,12,3,0
1530,35,Male,Undergraduate,México,6.0,WhatsApp,0,7.0,Single,0.0,,1,0,12,6,0
1531,17,Female,High School,México,6.0,TikTok,0,9.0,Single,3.0,,0,2,12,3,0
1532,20,Male,Undergraduate,México,1.0,YouTube,1,7.0,In Relationship,2.0,,1,0,12,4,1
1533,20,Female,Undergraduate,México,3.0,Instagram,1,10.0,In Relationship,0.0,,0,0,12,2,1
1534,31,Female,Middle School,México,6.0,Facebook,1,7.0,Married,0.0,,0,4,12,1,3
1535,28,Male,Undergraduate,México,3.0,Facebook,0,7.0,In Relationship,0.0,,1,0,12,1,1
1536,28,Male,Undergraduate,México,3.0,Facebook,0,7.0,In Relationship,0.0,,1,0,12,1,1
1537,23,Male,Undergraduate,Colombia,1.0,Discord,0,8.0,Is Complicated,2.0,,1,0,18,14,4
1538,36,Female,Undergraduate,México,3.0,Facebook,0,7.0,Married,0.0,,0,0,12,1,3
1539,35,Male,Undergraduate,México,8.0,WhatsApp,1,5.0,Single,5.0,,1,0,12,6,0
1540,17,Female,High School,México,4.0,TikTok,0,7.0,Single,3.0,,0,2,12,3,0
1541,17,Female,High School,México,4.0,TikTok,0,7.0,Single,3.0,,0,2,12,3,0
1542,20,Female,High School,México,10.0,Facebook,0,9.0,Single,1.0,,0,2,12,1,0
1543,20,Male,High School,México,5.0,TikTok,0,5.0,In Relationship,4.0,,1,2,12,3,1
1544,10,Male,Undergraduate,Brasil,0.0,WhatsApp,0,10.0,In Relationship,5.0,,1,0,40,6,1
1545,33,Female,Undergraduate,México,5.0,TikTok,0,8.0,Married,1.0,,0,0,12,3,3
1546,40,Female,Undergraduate,México,3.0,WhatsApp,0,7.0,Married,0.0,,0,0,12,6,3
1547,22,Male,High School,Perú,3.0,Twitter,0,6.0,Single,0.0,,1,2,41,0,0
1548,19,Female,Middle School,México,5.0,WhatsApp,0,8.0,Is Complicated,2.0,,0,4,12,6,4
1549,39,Female,Undergraduate,México,5.0,Facebook,0,9.0,Married,0.0,,0,0,12,1,3
1550,21,Male,High School,Perú,6.0,TikTok,0,7.0,Single,1.0,,1,2,41,3,0
1551,21,Male,Undergraduate,México,2.0,TikTok,1,8.0,In Relationship,0.0,,1,0,12,3,1
1552,21,Male,Undergraduate,México,2.0,TikTok,1,8.0,In Relationship,0.0,,1,0,12,3,1
1553,20,Male,Undergraduate,México,3.0,TikTok,1,5.0,Single,3.0,,1,0,12,3,0
1554,20,Male,Undergraduate,México,3.0,TikTok,1,5.0,Single,3.0,,1,0,12,3,0
1555,40,Female,High School,México,10.0,WhatsApp,0,8.0,Married,0.0,,0,2,12,6,3
1556,20,Male,Undergraduate,México,5.0,TikTok,0,8.0,Single,1.0,,1,0,12,3,0
1557,23,Male,Undergraduate,México,7.0,Facebook,0,7.0,In Relationship,1.0,,1,0,12,1,1
1558,52,Female,Middle School,México,3.0,Facebook,0,7.0,Married,0.0,,0,4,12,1,3
1559,21,Female,Undergraduate,México,6.0,WhatsApp,0,10.0,In Relationship,0.0,,0,0,12,6,1
1560,21,Female,Undergraduate,México,6.0,WhatsApp,0,10.0,In Relationship,0.0,,0,0,12,6,1
1561,21,Female,Undergraduate,México,10.0,TikTok,0,10.0,In Relationship,0.0,,0,0,12,3,1
1562,20,Female,Undergraduate,México,4.0,TikTok,1,8.0,Single,0.0,,0,0,12,3,0
1563,20,Female,Undergraduate,México,4.0,TikTok,1,8.0,Single,0.0,,0,0,12,3,0
1564,19,Male,High School,México,5.0,TikTok,0,8.0,Single,0.0,,1,2,12,3,0
1565,20,Female,Undergraduate,México,4.0,TikTok,0,8.0,Single,0.0,,0,0,12,3,0
1566,20,Female,Undergraduate,México,4.0,TikTok,0,8.0,Single,0.0,,0,0,12,3,0
1567,22,Male,Undergraduate,México,3.0,YouTube,0,7.0,Single,2.0,,1,0,12,4,0
1568,20,Female,Undergraduate,México,4.0,TikTok,0,7.0,Single,0.0,,0,0,12,3,0
1569,22,Female,Undergraduate,México,4.0,Instagram,0,7.0,Single,3.0,,0,0,12,2,0
1570,20,Female,Undergraduate,México,5.0,TikTok,0,6.0,Single,2.0,,0,0,12,3,0
1571,20,Female,Undergraduate,México,5.0,TikTok,0,5.0,Single,2.0,,0,0,12,3,0
1572,22,Male,Undergraduate,México,5.0,TikTok,0,4.0,Is Complicated,0.0,,1,0,12,3,4
1573,18,Female,High School,México,3.0,Facebook,0,10.0,Single,0.0,,0,2,12,1,0
1574,56,Male,High School,México,6.0,TikTok,0,5.0,Married,0.0,,1,2,12,3,3
1575,56,Female,Undergraduate,México,3.0,Facebook,0,7.0,Married,0.0,,0,0,12,1,3
1576,24,Female,Middle School,México,5.0,Facebook,0,9.0,Married,0.0,,0,4,12,1,3
1577,65,Female,Middle School,México,4.0,Facebook,0,7.0,Single,1.0,,0,4,12,1,0
1578,35,Male,High School,México,4.0,Facebook,0,8.0,Married,1.0,,1,2,12,1,3
1579,37,Female,Undergraduate,México,5.0,WhatsApp,0,8.0,Single,0.0,,0,0,12,6,0
1580,26,Female,Undergraduate,México,3.0,YouTube,0,6.0,Single,0.0,,0,0,12,4,0
1581,17,Female,High School,México,4.0,TikTok,0,5.0,In Relationship,2.0,,0,2,12,3,1
1582,12,Male,Middle School,México,2.0,TikTok,0,8.0,Single,0.0,,1,4,12,3,0
1583,38,Female,High School,México,5.0,Facebook,1,8.0,Is Complicated,5.0,,0,2,12,1,4
1584,35,Male,High School,México,7.0,Facebook,0,7.0,Married,1.0,,1,2,12,1,3
1585,29,Male,Undergraduate,México,15.0,Facebook,0,7.0,Married,0.0,,1,0,12,1,3
1586,52,Female,Undergraduate,México,1.0,WhatsApp,0,8.0,Married,0.0,,0,0,12,6,3
1587,22,Female,Undergraduate,México,4.0,WhatsApp,0,7.0,In Relationship,0.0,,0,0,12,6,1
1588,20,Female,Undergraduate,México,4.0,TikTok,0,4.0,Single,2.0,,0,0,12,3,0
1589,59,Female,High School,México,1.0,WhatsApp,0,8.0,Married,1.0,,0,2,12,6,3
1590,23,Male,Middle School,México,2.0,Facebook,0,6.0,Married,5.0,,1,4,12,1,3
1591,17,Male,High School,México,4.0,TikTok,0,6.0,Single,0.0,,1,2,12,3,0
1592,55,Female,Middle School,México,1.0,YouTube,0,7.0,Married,1.0,,0,4,12,4,3
1593,19,Male,High School,México,4.0,WhatsApp,0,8.0,In Relationship,0.0,,1,2,12,6,1
1594,21,Female,Undergraduate,México,5.0,TikTok,0,7.0,Single,0.0,,0,0,12,3,0
1595,21,Female,Undergraduate,México,2.0,TikTok,0,4.0,Single,0.0,,0,0,12,3,0
1596,21,Male,High School,México,4.0,TikTok,0,7.0,In Relationship,0.0,,1,2,12,3,1
1597,10,Male,Undergraduate,México,5.0,Facebook,1,10.0,Single,0.0,,1,0,12,1,0
1598,39,Female,Middle School,México,10.0,Facebook,0,6.0,In Relationship,0.0,,0,4,12,1,1
1599,18,Otro,High School,México,4.0,TikTok,0,8.0,In Relationship,2.0,,2,2,12,3,1
1600,37,Female,Middle School,México,7.0,WhatsApp,0,8.0,Married,0.0,,0,4,12,6,3
1601,20,Female,Undergraduate,México,6.0,TikTok,0,6.0,Is Complicated,2.0,,0,0,12,3,4
1602,18,Male,High School,México,7.0,TikTok,0,7.0,In Relationship,5.0,,1,2,12,3,1
1603,22,Female,Undergraduate,México,7.0,Instagram,0,6.0,Single,3.0,,0,0,12,2,0
1604,15,Male,Middle School,México,3.0,WhatsApp,0,8.0,In Relationship,4.0,,1,4,12,6,1
